,train_acc,train_auc,train_ll,test_acc,test_auc,test_ll,valid_acc,valid_auc,valid_ll,time
XGBoost 0.1_Silent_4_200_42_1,0.9391874694077337,0.9391779519068799,0.14332533332657085,0.9232070484581498,0.923197080980684,0.1751057731488889,0.930635838150289,0.9306750820225285,0.16382711993108548,46.0
XGBoost 0.1_Silent_4_400_42_0.7,0.9599725893294175,0.9599659479520083,0.10721523925846038,0.92384140969163,0.9238331190038791,0.17735526390110412,0.929366981531087,0.9293960266956239,0.1657794519603993,106.0
XGBoost 0.1_Silent_4_400_42_0.85,0.9597063142437592,0.9596994418239937,0.10813687885351574,0.9237356828193832,0.923727202092061,0.1765306433802797,0.9303538700126885,0.9303845267658278,0.16426156420729981,101.0
XGBoost 0.1_Silent_4_400_42_1,0.9550269211943221,0.9550192993662263,0.11526537926322258,0.9239823788546255,0.9239736857668417,0.17628663244036005,0.9269702523614831,0.9270034081109957,0.1645857841337496,91.0
XGBoost 0.1_Silent_4_800_42_0.7,0.9815408712677435,0.9815372278104475,0.07034058845152671,0.9215154185022026,0.9215080889032959,0.18603711815636856,0.9257013957422812,0.9257254261172324,0.17471289530153442,214.0
XGBoost 0.1_Silent_4_800_42_0.85,0.9812197748409203,0.9812159698888269,0.07149275356231372,0.9227488986784141,0.9227410214731404,0.18403927692848304,0.9289440293246863,0.9289725371416997,0.17046084500474448,203.0
XGBoost 0.1_Silent_4_800_42_1,0.9768575624082232,0.9768529795132679,0.0790580150420545,0.9232422907488986,0.9232344135932622,0.1829483332433495,0.9271112364302834,0.9271406357407851,0.1688488216443973,182.0
XGBoost 0.1_Silent_4_1000_42_0.7,0.9880411160058737,0.9880386158601729,0.05812854567223124,0.921022026431718,0.9210148979902818,0.1908510473514869,0.9273932045678839,0.9274150910003639,0.1790688934173656,269.0
XGBoost 0.1_Silent_4_1000_42_0.85,0.9878414096916299,0.9878387145288265,0.05910869404578352,0.9215506607929516,0.9215428952488575,0.18855294816465099,0.9262653320174821,0.9262900788557983,0.17384357958297922,253.0
XGBoost 0.1_Silent_4_1000_42_1,0.9837258932941753,0.9837223817107333,0.06676783068639237,0.9226784140969163,0.9226706263099328,0.18721390017358863,0.9259833638798816,0.9260127613745089,0.1725647575094859,227.0
XGBoost 0.1_Silent_6_100_42_0.7,0.946337738619677,0.9463292030333196,0.13137673942367212,0.9234889867841409,0.9234795111746353,0.17482368249741642,0.9295079655998872,0.9295393365465482,0.16539704064100894,39.0
XGBoost 0.1_Silent_6_100_42_0.85,0.9456563876651982,0.9456476358989568,0.13261328339987705,0.9232775330396475,0.9232678338454162,0.17470523662506623,0.9323276469758918,0.9323626002393771,0.163553132911688,38.0
XGBoost 0.1_Silent_6_100_42_1,0.9429662261380323,0.942956839429349,0.13738440045886074,0.9225726872246696,0.9225626749706944,0.1754897686279521,0.9314817425630904,0.9315177677978115,0.16337129459732957,35.0
XGBoost 0.1_Silent_6_200_42_0.7,0.9700323054331865,0.9700266648932621,0.09174834133542914,0.9242290748898678,0.9242205047868015,0.17701391201887764,0.9280981249118849,0.92812734692242,0.16776138570264754,81.0
XGBoost 0.1_Silent_6_200_42_0.85,0.9691669114047968,0.9691610857169526,0.09350193097336235,0.9244052863436123,0.9243967721491367,0.1753530032549159,0.9320456788382913,0.9320749072043869,0.164219468377899,77.0
XGBoost 0.1_Silent_6_200_42_1,0.9641468428781204,0.9641401323675816,0.10178333617416012,0.92415859030837,0.9241496177839977,0.176015868455303,0.9303538700126885,0.9303859578766831,0.16349619654026037,71.0
XGBoost 0.1_Silent_6_400_42_0.7,0.9935232501223691,0.9935216994308457,0.04863686543522735,0.9234537444933921,0.9234464262676604,0.18756976250780974,0.9265473001550825,0.9265738363359366,0.17769182950457268,167.0
XGBoost 0.1_Silent_6_400_42_0.85,0.992779246206559,0.9927774172278893,0.050807031061657695,0.9233480176211454,0.9233403528614254,0.1855440486417791,0.9313407584942901,0.9313673023926107,0.17134724956516395,157.0
XGBoost 0.1_Silent_6_400_42_1,0.9876847772883015,0.9876818337059038,0.060353844355724294,0.9225022026431718,0.9224943589475975,0.18326510378150596,0.9303538700126885,0.9303838112104001,0.16753979817850093,142.0
XGBoost 0.1_Silent_6_800_42_0.7,0.9998355359765051,0.9998354937313074,0.017987404048292903,0.9219735682819383,0.9219665628961297,0.21358225873570696,0.9251374594670803,0.9251597000455253,0.20063490459106004,339.0
XGBoost 0.1_Silent_6_800_42_0.85,0.999815956926089,0.9998159084688256,0.01915359689027854,0.9215506607929516,0.9215434765138346,0.21013035161305726,0.9289440293246863,0.9289664549205646,0.19214832302067705,317.0
XGBoost 0.1_Silent_6_800_42_1,0.9994909446891825,0.9994907856595144,0.024497593584913067,0.9211982378854625,0.921190830007438,0.20493497144017686,0.9299309178062879,0.9299563861016238,0.18503409523699488,285.0
XGBoost 0.1_Silent_6_1000_42_0.7,0.9999490944689182,0.9999490783175475,0.012371459921497041,0.9213744493392071,0.9213674550712974,0.2258037392438569,0.9241505709854786,0.9241715577530352,0.2108037306938984,427.0
XGBoost 0.1_Silent_6_1000_42_0.85,0.9999569260890847,0.9999569124225404,0.01297824211867542,0.9213744493392071,0.9213675444966785,0.22176807130482382,0.9285210771182857,0.9285436809220678,0.20301450875643076,401.0
XGBoost 0.1_Silent_6_1000_42_1,0.999870778267254,0.9998707372676209,0.016971788203362353,0.9209515418502202,0.9209443016199665,0.2155085319589834,0.929366981531087,0.9293913755853441,0.19497500854600722,356.0
XGBoost 0.1_Silent_8_100_42_0.7,0.9683602545276554,0.968354262328088,0.09505313896494862,0.9230660792951542,0.9230578555984382,0.1767844105673811,0.9290850133934865,0.9291147736594825,0.1667428063987855,52.0
XGBoost 0.1_Silent_8_100_42_0.85,0.9675614292706803,0.9675551587784517,0.09661638643529183,0.9233127753303965,0.9233038474336226,0.17562881830978452,0.9316227266318906,0.9316521332058902,0.16555973360304158,52.0
XGBoost 0.1_Silent_8_100_42_1,0.9636260401370533,0.963619002923075,0.10326350376994814,0.9226079295154185,0.9225987779842819,0.17590708370072616,0.9321866629070915,0.9322182170553114,0.16534270555284425,49.0
XGBoost 0.1_Silent_8_200_42_0.7,0.99328046989721,0.9932787403304997,0.049121277771825976,0.9220440528634362,0.9220366674268488,0.18514286190293253,0.9279571408430848,0.9279818904052127,0.17456305538252043,112.0
XGBoost 0.1_Silent_8_200_42_0.85,0.9927557513460598,0.992753865232144,0.05150566797304261,0.9232775330396475,0.9232694658586216,0.18253777496069065,0.929366981531087,0.9293960266956239,0.17105801005807794,107.0
XGBoost 0.1_Silent_8_200_42_1,0.9882643171806167,0.9882613363959473,0.060126551231712434,0.9233480176211454,0.9233397939527934,0.18063770760400635,0.9310587903566897,0.9310871226896105,0.16824728125245783,98.0
XGBoost 0.1_Silent_8_400_42_0.7,0.9998002936857563,0.9998002377748019,0.018309044384565487,0.9220088105726872,0.9220015704487986,0.20835587863162774,0.927534188636684,0.9275580430735746,0.19324444305872637,231.0
XGBoost 0.1_Silent_8_400_42_0.85,0.9998433675966716,0.9998433253522616,0.019102376289646103,0.9225726872246696,0.9225648435361864,0.20386344510638343,0.9272522204990836,0.9272803678145712,0.1890021580551845,218.0
XGBoost 0.1_Silent_8_400_42_1,0.999479197258933,0.9994790345020255,0.023688541948790224,0.9226784140969163,0.9226707828043498,0.1995674952955485,0.9283800930494854,0.9284060955145647,0.18209186880089787,199.0
XGBoost 0.1_Silent_8_800_42_0.7,0.9999647577092511,0.9999647490115712,0.006136599621875066,0.9215506607929516,0.921543834215359,0.2448073674046259,0.9255604116734809,0.9255835473771633,0.22269573623415964,463.0
XGBoost 0.1_Silent_8_800_42_0.85,0.9999647577092511,0.9999647490115712,0.006036396286871013,0.9211982378854625,0.921190606443985,0.23997973120757884,0.9257013957422812,0.9257286461166568,0.22225367284578162,438.0
XGBoost 0.1_Silent_8_800_42_1,0.9999647577092511,0.999964746527533,0.007531875655884539,0.9216563876651982,0.9216493263566169,0.23304670684347478,0.9273932045678839,0.9274183109997883,0.21170902067920577,399.0
XGBoost 0.1_Silent_8_1000_42_0.7,0.9999647577092511,0.9999647514956098,0.0044106427608501956,0.9209515418502202,0.9209447487468722,0.2571955433304155,0.92499647539828,0.9250203257494528,0.23447334189602875,575.0
XGBoost 0.1_Silent_8_1000_42_0.85,0.9999647577092511,0.999964746527533,0.004245137454458212,0.9215506607929516,0.9215431411686554,0.2528952542506885,0.9247145072606795,0.9247390727133115,0.2336315704559668,549.0
XGBoost 0.1_Silent_8_1000_42_1,0.9999647577092511,0.999964746527533,0.005295473726942242,0.9213744493392071,0.9213675892093691,0.24571278298294236,0.9278161567742845,0.9278400116651436,0.223739807228794,499.0
XGBoost 0.3_Silent_3_100_42_0.7,0.9250905531081742,0.9250791189955416,0.16957001198523544,0.9202819383259911,0.9202703720755615,0.17928277977673746,0.9269702523614831,0.9270137836646963,0.16980847526214085,20.0
XGBoost 0.3_Silent_3_100_42_0.85,0.9246872246696035,0.9246753794080453,0.16966296038724932,0.9195418502202644,0.9195299373720273,0.1791747351514685,0.9299309178062879,0.9299749905427425,0.16865077855374197,19.0
XGBoost 0.3_Silent_3_100_42_1,0.9235907978463045,0.9235783910817714,0.17118953762863864,0.9200352422907488,0.9200225246637188,0.17995582221588421,0.9285210771182857,0.9285697986951766,0.169791638409188,18.0
XGBoost 0.3_Silent_3_200_42_0.7,0.9329887420460108,0.9329791829349099,0.15532494321187956,0.9218325991189428,0.9218227321067562,0.17635894232695065,0.9309178062878894,0.9309534728369594,0.16590736714215631,40.0
XGBoost 0.3_Silent_3_200_42_0.85,0.9325775819872736,0.9325677061199172,0.15580821927003172,0.921726872246696,0.921716792838593,0.17615792589648357,0.9307768222190892,0.9308151718740285,0.16467986034409068,38.0
XGBoost 0.3_Silent_3_200_42_1,0.9304708761625061,0.9304604287543837,0.15897747169268003,0.9207753303964757,0.9207646808058395,0.1769077594125847,0.930635838150289,0.9306768709110976,0.16516755509024342,35.0
XGBoost 0.3_Silent_3_400_42_0.7,0.943424375917768,0.9434160188890782,0.13615733235734284,0.9223612334801762,0.9223520483897033,0.17602494586397638,0.930635838150289,0.9306675686905383,0.1658658707830042,81.0
XGBoost 0.3_Silent_3_400_42_0.85,0.9432246696035242,0.943216167238499,0.13661010913231095,0.9229251101321586,0.9229160592364852,0.1751271462620731,0.9300719018750881,0.9301064937291107,0.16415733426390047,77.0
XGBoost 0.3_Silent_3_400_42_1,0.9400137053352913,0.9400046213822542,0.14150733780093305,0.9220088105726872,0.9219990218254367,0.1759378904017387,0.9307768222190892,0.9308148140963147,0.1649120336680932,69.0
XGBoost 0.3_Silent_3_800_42_0.7,0.9579911894273128,0.9579845056219152,0.11017365615602495,0.9236299559471366,0.9236219111579107,0.1786682476023192,0.9290850133934865,0.9291122692154857,0.16755240393124113,162.0
XGBoost 0.3_Silent_3_800_42_0.85,0.9580812530592266,0.9580743966222236,0.1103174548306535,0.9241233480176212,0.9241152362089965,0.17766350428199565,0.9304948540814888,0.9305253321727555,0.16706426018110263,154.0
XGBoost 0.3_Silent_3_800_42_1,0.9549955947136564,0.9549882063820152,0.11604348933662677,0.9228193832599119,0.9228106788769539,0.17785831511717745,0.929366981531087,0.9293985311396206,0.16640991789662915,137.0
XGBoost 0.3_Silent_3_1000_42_0.7,0.9636064610866373,0.9636005081534353,0.10036320541871808,0.9231013215859031,0.9230934220597392,0.17991748634491378,0.9288030452558861,0.9288285117353474,0.168446360747278,202.0
XGBoost 0.3_Silent_3_1000_42_0.85,0.9641311796377876,0.9641251249118012,0.10039975345988997,0.9239471365638766,0.9239391924101141,0.1793690230505304,0.9309178062878894,0.930946317282683,0.16902442282799005,192.0
XGBoost 0.3_Silent_3_1000_42_1,0.960798825256975,0.9607920088379833,0.10607624612162472,0.9230308370044052,0.9230224903442448,0.17963945118970825,0.9288030452558861,0.9288324472901996,0.16731431244501302,173.0
XGBoost 0.3_Silent_4_100_42_0.7,0.9309916789035731,0.9309813594758211,0.15915499887894977,0.9212334801762114,0.9212228865225299,0.17675930987305694,0.9296489496686874,0.9296887286186075,0.16646744780764555,26.0
XGBoost 0.3_Silent_4_100_42_0.85,0.9307019089574156,0.9306912491872558,0.15933642349472735,0.9219735682819383,0.9219624493285982,0.17656070552015693,0.9292259974622867,0.9292677435086799,0.1664641628387154,25.0
XGBoost 0.3_Silent_4_100_42_1,0.9287949094468918,0.9287835974248104,0.16218394777290113,0.921022026431718,0.921010583215643,0.17725222422817027,0.9295079655998872,0.9295489965448214,0.16678264673328613,23.0
XGBoost 0.3_Silent_4_200_42_0.7,0.9428761625061185,0.9428675893109387,0.13699320791330916,0.9232070484581498,0.923197796383733,0.17546087189236428,0.9314817425630904,0.9315152633538147,0.16409867620836122,53.0
XGBoost 0.3_Silent_4_200_42_0.85,0.942143906020558,0.9421349439997067,0.13809825505331755,0.9232422907488986,0.9232325580166038,0.17514280538885246,0.9309178062878894,0.9309541883923871,0.1637988767908632,51.0
XGBoost 0.3_Silent_4_200_42_1,0.9391874694077337,0.9391779519068799,0.14332533332657085,0.9232070484581498,0.923197080980684,0.1751057731488889,0.930635838150289,0.9306750820225285,0.16382711993108548,46.0
XGBoost 0.3_Silent_4_400_42_0.7,0.9599725893294175,0.9599659479520083,0.10721523925846038,0.92384140969163,0.9238331190038791,0.17735526390110412,0.929366981531087,0.9293960266956239,0.1657794519603993,107.0
XGBoost 0.3_Silent_4_400_42_0.85,0.9597063142437592,0.9596994418239937,0.10813687885351574,0.9237356828193832,0.923727202092061,0.1765306433802797,0.9303538700126885,0.9303845267658278,0.16426156420729981,101.0
XGBoost 0.3_Silent_4_400_42_1,0.9550269211943221,0.9550192993662263,0.11526537926322258,0.9239823788546255,0.9239736857668417,0.17628663244036005,0.9269702523614831,0.9270034081109957,0.1645857841337496,91.0
XGBoost 0.3_Silent_4_800_42_0.7,0.9815408712677435,0.9815372278104475,0.07034058845152671,0.9215154185022026,0.9215080889032959,0.18603711815636856,0.9257013957422812,0.9257254261172324,0.17471289530153442,215.0
XGBoost 0.3_Silent_4_800_42_0.85,0.9812197748409203,0.9812159698888269,0.07149275356231372,0.9227488986784141,0.9227410214731404,0.18403927692848304,0.9289440293246863,0.9289725371416997,0.17046084500474448,203.0
XGBoost 0.3_Silent_4_800_42_1,0.9768575624082232,0.9768529795132679,0.0790580150420545,0.9232422907488986,0.9232344135932622,0.1829483332433495,0.9271112364302834,0.9271406357407851,0.1688488216443973,182.0
XGBoost 0.3_Silent_4_1000_42_0.7,0.9880411160058737,0.9880386158601729,0.05812854567223124,0.921022026431718,0.9210148979902818,0.1908510473514869,0.9273932045678839,0.9274150910003639,0.1790688934173656,269.0
XGBoost 0.3_Silent_4_1000_42_0.85,0.9878414096916299,0.9878387145288265,0.05910869404578352,0.9215506607929516,0.9215428952488575,0.18855294816465099,0.9262653320174821,0.9262900788557983,0.17384357958297922,254.0
XGBoost 0.3_Silent_4_1000_42_1,0.9837258932941753,0.9837223817107333,0.06676783068639237,0.9226784140969163,0.9226706263099328,0.18721390017358863,0.9259833638798816,0.9260127613745089,0.1725647575094859,228.0
XGBoost 0.3_Silent_6_100_42_0.7,0.946337738619677,0.9463292030333196,0.13137673942367212,0.9234889867841409,0.9234795111746353,0.17482368249741642,0.9295079655998872,0.9295393365465482,0.16539704064100894,39.0
XGBoost 0.3_Silent_6_100_42_0.85,0.9456563876651982,0.9456476358989568,0.13261328339987705,0.9232775330396475,0.9232678338454162,0.17470523662506623,0.9323276469758918,0.9323626002393771,0.163553132911688,38.0
XGBoost 0.3_Silent_6_100_42_1,0.9429662261380323,0.942956839429349,0.13738440045886074,0.9225726872246696,0.9225626749706944,0.1754897686279521,0.9314817425630904,0.9315177677978115,0.16337129459732957,35.0
XGBoost 0.3_Silent_6_200_42_0.7,0.9700323054331865,0.9700266648932621,0.09174834133542914,0.9242290748898678,0.9242205047868015,0.17701391201887764,0.9280981249118849,0.92812734692242,0.16776138570264754,81.0
XGBoost 0.3_Silent_6_200_42_0.85,0.9691669114047968,0.9691610857169526,0.09350193097336235,0.9244052863436123,0.9243967721491367,0.1753530032549159,0.9320456788382913,0.9320749072043869,0.164219468377899,77.0
XGBoost 0.3_Silent_6_200_42_1,0.9641468428781204,0.9641401323675816,0.10178333617416012,0.92415859030837,0.9241496177839977,0.176015868455303,0.9303538700126885,0.9303859578766831,0.16349619654026037,71.0
XGBoost 0.3_Silent_6_400_42_0.7,0.9935232501223691,0.9935216994308457,0.04863686543522735,0.9234537444933921,0.9234464262676604,0.18756976250780974,0.9265473001550825,0.9265738363359366,0.17769182950457268,167.0
XGBoost 0.3_Silent_6_400_42_0.85,0.992779246206559,0.9927774172278893,0.050807031061657695,0.9233480176211454,0.9233403528614254,0.1855440486417791,0.9313407584942901,0.9313673023926107,0.17134724956516395,158.0
XGBoost 0.3_Silent_6_400_42_1,0.9876847772883015,0.9876818337059038,0.060353844355724294,0.9225022026431718,0.9224943589475975,0.18326510378150596,0.9303538700126885,0.9303838112104001,0.16753979817850093,143.0
XGBoost 0.3_Silent_6_800_42_0.7,0.9998355359765051,0.9998354937313074,0.017987404048292903,0.9219735682819383,0.9219665628961297,0.21358225873570696,0.9251374594670803,0.9251597000455253,0.20063490459106004,341.0
XGBoost 0.3_Silent_6_800_42_0.85,0.999815956926089,0.9998159084688256,0.01915359689027854,0.9215506607929516,0.9215434765138346,0.21013035161305726,0.9289440293246863,0.9289664549205646,0.19214832302067705,319.0
XGBoost 0.3_Silent_6_800_42_1,0.9994909446891825,0.9994907856595144,0.024497593584913067,0.9211982378854625,0.921190830007438,0.20493497144017686,0.9299309178062879,0.9299563861016238,0.18503409523699488,287.0
XGBoost 0.3_Silent_6_1000_42_0.7,0.9999490944689182,0.9999490783175475,0.012371459921497041,0.9213744493392071,0.9213674550712974,0.2258037392438569,0.9241505709854786,0.9241715577530352,0.2108037306938984,427.0
XGBoost 0.3_Silent_6_1000_42_0.85,0.9999569260890847,0.9999569124225404,0.01297824211867542,0.9213744493392071,0.9213675444966785,0.22176807130482382,0.9285210771182857,0.9285436809220678,0.20301450875643076,402.0
XGBoost 0.3_Silent_6_1000_42_1,0.999870778267254,0.9998707372676209,0.016971788203362353,0.9209515418502202,0.9209443016199665,0.2155085319589834,0.929366981531087,0.9293913755853441,0.19497500854600722,360.0
XGBoost 0.3_Silent_8_100_42_0.7,0.9683602545276554,0.968354262328088,0.09505313896494862,0.9230660792951542,0.9230578555984382,0.1767844105673811,0.9290850133934865,0.9291147736594825,0.1667428063987855,52.0
XGBoost 0.3_Silent_8_100_42_0.85,0.9675614292706803,0.9675551587784517,0.09661638643529183,0.9233127753303965,0.9233038474336226,0.17562881830978452,0.9316227266318906,0.9316521332058902,0.16555973360304158,52.0
XGBoost 0.3_Silent_8_100_42_1,0.9636260401370533,0.963619002923075,0.10326350376994814,0.9226079295154185,0.9225987779842819,0.17590708370072616,0.9321866629070915,0.9322182170553114,0.16534270555284425,49.0
XGBoost 0.3_Silent_8_200_42_0.7,0.99328046989721,0.9932787403304997,0.049121277771825976,0.9220440528634362,0.9220366674268488,0.18514286190293253,0.9279571408430848,0.9279818904052127,0.17456305538252043,112.0
XGBoost 0.3_Silent_8_200_42_0.85,0.9927557513460598,0.992753865232144,0.05150566797304261,0.9232775330396475,0.9232694658586216,0.18253777496069065,0.929366981531087,0.9293960266956239,0.17105801005807794,107.0
XGBoost 0.3_Silent_8_200_42_1,0.9882643171806167,0.9882613363959473,0.060126551231712434,0.9233480176211454,0.9233397939527934,0.18063770760400635,0.9310587903566897,0.9310871226896105,0.16824728125245783,99.0
XGBoost 0.3_Silent_8_400_42_0.7,0.9998002936857563,0.9998002377748019,0.018309044384565487,0.9220088105726872,0.9220015704487986,0.20835587863162774,0.927534188636684,0.9275580430735746,0.19324444305872637,232.0
XGBoost 0.3_Silent_8_400_42_0.85,0.9998433675966716,0.9998433253522616,0.019102376289646103,0.9225726872246696,0.9225648435361864,0.20386344510638343,0.9272522204990836,0.9272803678145712,0.1890021580551845,220.0
XGBoost 0.3_Silent_8_400_42_1,0.999479197258933,0.9994790345020255,0.023688541948790224,0.9226784140969163,0.9226707828043498,0.1995674952955485,0.9283800930494854,0.9284060955145647,0.18209186880089787,200.0
XGBoost 0.3_Silent_8_800_42_0.7,0.9999647577092511,0.9999647490115712,0.006136599621875066,0.9215506607929516,0.921543834215359,0.2448073674046259,0.9255604116734809,0.9255835473771633,0.22269573623415964,462.0
XGBoost 0.3_Silent_8_800_42_0.85,0.9999647577092511,0.9999647490115712,0.006036396286871013,0.9211982378854625,0.921190606443985,0.23997973120757884,0.9257013957422812,0.9257286461166568,0.22225367284578162,439.0
XGBoost 0.3_Silent_8_800_42_1,0.9999647577092511,0.999964746527533,0.007531875655884539,0.9216563876651982,0.9216493263566169,0.23304670684347478,0.9273932045678839,0.9274183109997883,0.21170902067920577,400.0
XGBoost 0.3_Silent_8_1000_42_0.7,0.9999647577092511,0.9999647514956098,0.0044106427608501956,0.9209515418502202,0.9209447487468722,0.2571955433304155,0.92499647539828,0.9250203257494528,0.23447334189602875,575.0
XGBoost 0.3_Silent_8_1000_42_0.85,0.9999647577092511,0.999964746527533,0.004245137454458212,0.9215506607929516,0.9215431411686554,0.2528952542506885,0.9247145072606795,0.9247390727133115,0.2336315704559668,549.0
XGBoost 0.3_Silent_8_1000_42_1,0.9999647577092511,0.999964746527533,0.005295473726942242,0.9213744493392071,0.9213675892093691,0.24571278298294236,0.9278161567742845,0.9278400116651436,0.223739807228794,499.0
